id,label
30000,0.5110178511081038
30001,0.5016064395243567
30002,0.28383636317110794
30003,0.23462954450443008
30004,0.5110178511081038
30005,0.23311254419804006
30006,0.21756658511151572
30007,0.23461563002891728
30008,0.3594563818851195
30009,0.1309980351781557
30010,0.08148544973544973
30011,0.2274477156448329
30012,0.2193772561690179
30013,0.11249867724867725
30014,0.5110178511081038
30015,0.29242780606935287
30016,0.4635958303622103
30017,0.19927758853567934
30018,0.18888276151090294
30019,0.3104951677172573
30020,0.09107035928143714
30021,0.5003245722955445
30022,0.39745263107580847
30023,0.1923837291650059
30024,0.17083651200906688
30025,0.16683997378802598
30026,0.6764912671548927
30027,0.613490937270022
30028,0.4457795294069274
30029,0.4457795294069274
30030,0.1737633516216948
30031,0.18187887205771808
30032,0.339683460549421
30033,0.35409404675549166
30034,0.13183169564121944
30035,0.13727203749980724
30036,0.4966146521283402
30037,0.31111350060757176
30038,0.4473751622477805
30039,0.18531557389466372
30040,0.1973541542406632
30041,0.3072248587873861
30042,0.23185975192777628
30043,0.45984950462683477
30044,0.18959068072164417
30045,0.39745263107580847
30046,0.24291099503440744
30047,0.145371840611781
30048,0.2065227156574244
30049,0.10492473159706166
30050,0.49807202005998374
30051,0.6764912671548927
30052,0.05117592592592592
30053,0.29284640804983864
30054,0.39531016774445715
30055,0.05930952380952381
30056,0.34769320165562445
30057,0.13865506661987667
30058,0.33385664196705034
30059,0.6764912671548927
30060,0.1540804948819855
30061,0.3983756507874315
30062,0.30960201052001274
30063,0.39388301186017266
30064,0.23274127623636706
30065,0.13435704206333907
30066,0.07116117216117218
30067,0.6764912671548927
30068,0.3255493239627483
30069,0.13253800664402093
30070,0.6243292971843676
30071,0.12047629222629223
30072,0.6764912671548927
30073,0.21247482129890413
30074,0.6764912671548927
30075,0.37872917296357256
30076,0.32804720663324227
30077,0.1608365226172279
30078,0.08861291571441061
30079,0.6764912671548927
30080,0.2894411061295197
30081,0.1287548203944085
30082,0.25522216514717966
30083,0.20622507300702994
30084,0.6256501394257021
30085,0.4426901791408981
30086,0.3094911077615316
30087,0.45677518937683054
30088,0.19982594772124693
30089,0.5110178511081038
30090,0.49807202005998374
30091,0.5016064395243567
30092,0.22276472248503243
30093,0.33191067310405453
30094,0.363894125212415
30095,0.41095319130471303
30096,0.6764912671548927
30097,0.13754706534150132
30098,0.1687365701735109
30099,0.397177101852943
30100,0.5119287265146568
30101,0.6764912671548927
30102,0.6764912671548927
30103,0.25710022759571527
30104,0.38342472846375386
30105,0.11242481563725086
30106,0.24149212558855618
30107,0.2737676996198276
30108,0.2866429512897186
30109,0.6764912671548927
30110,0.5119287265146568
30111,0.34186143233509436
30112,0.6764912671548927
30113,0.2074851952991516
30114,0.1359827734711456
30115,0.3274117421375832
30116,0.5089024664927192
30117,0.2694267851823069
30118,0.17460216978774123
30119,0.24530915723140628
30120,0.23957013047303324
30121,0.41160182339462453
30122,0.4010968035283315
30123,0.1167886088828833
30124,0.30185559868900613
30125,0.17473392516254702
30126,0.5110178511081038
30127,0.25072275974640823
30128,0.34229887717823065
30129,0.4406886102154662
30130,0.3317646300676585
30131,0.6023596333418065
30132,0.27519457570880773
30133,0.5110178511081038
30134,0.2908460026473478
30135,0.07919648869648868
30136,0.2408807084774237
30137,0.2142469593184537
30138,0.10651058201058199
30139,0.33315191956317103
30140,0.23366492903323538
30141,0.6764912671548927
30142,0.44227322163978744
30143,0.1573026232840222
30144,0.20481498871263268
30145,0.5089024664927192
30146,0.11404674554189832
30147,0.26360043088448054
30148,0.4001901514191478
30149,0.3907271732070337
30150,0.39203413093559164
30151,0.11346855823546642
30152,0.29388454983159024
30153,0.2675921712403338
30154,0.2616576890671943
30155,0.22641090661286684
30156,0.43489225785879704
30157,0.1504973147001449
30158,0.23256450554168775
30159,0.12562767958621093
30160,0.38156686006884133
30161,0.4227455504275472
30162,0.6764912671548927
30163,0.2597953142148409
30164,0.6764912671548927
30165,0.3640976039999403
30166,0.13134332091201556
30167,0.26125402415850246
30168,0.2686936291243229
30169,0.31462548912472793
30170,0.3977528155270771
30171,0.6243292971843676
30172,0.31970411997634196
30173,0.16393392614566088
30174,0.22781691719968683
30175,0.2505782153336871
30176,0.30413787969377937
30177,0.25142999434390584
30178,0.07950132275132274
30179,0.6764912671548927
30180,0.6243292971843676
30181,0.5110178511081038
30182,0.11854547893770145
30183,0.5119287265146568
30184,0.0651547619047619
30185,0.2667845701776623
30186,0.492877124716827
30187,0.28325201569014963
30188,0.4929390294858506
30189,0.2650233344327729
30190,0.2910581449015676
30191,0.08215079365079364
30192,0.07658605227732745
30193,0.14570899361714784
30194,0.6764912671548927
30195,0.4929390294858506
30196,0.43489225785879704
30197,0.6316364638135016
30198,0.1716087116094514
30199,0.3121630883529699
30200,0.6764912671548927
30201,0.3720569980977647
30202,0.6764912671548927
30203,0.22402278891501956
30204,0.23801756145653882
30205,0.11248351591137919
30206,0.5070139937907782
30207,0.3543692714034466
30208,0.2397820154020927
30209,0.366112125250601
30210,0.2046313840965522
30211,0.6764912671548927
30212,0.33385664196705034
30213,0.6764912671548927
30214,0.09467650850954099
30215,0.21349840328108688
30216,0.38596808383782244
30217,0.6764912671548927
30218,0.4781885499274492
30219,0.11459832207898507
30220,0.31152734140495175
30221,0.1264483436919846
30222,0.2584293710183974
30223,0.39967693283871353
30224,0.2573741740800358
30225,0.39499839623770083
30226,0.6764912671548927
30227,0.10512835516032608
30228,0.18850818134790592
30229,0.144340181832512
30230,0.18694573774975104
30231,0.39530496401810916
30232,0.6764912671548927
30233,0.32336888232773003
30234,0.23498992079915154
30235,0.14353714948721147
30236,0.6764912671548927
30237,0.5070139937907782
30238,0.40384646041625416
30239,0.27424916110451586
30240,0.24942604592260303
30241,0.2384685062071405
30242,0.26175280786354466
30243,0.14429901584475385
30244,0.5119287265146568
30245,0.6764912671548927
30246,0.10658994708994711
30247,0.39530496401810916
30248,0.3977528155270771
30249,0.33428240689592986
30250,0.14989191481783232
30251,0.6764912671548927
30252,0.1980163687664831
30253,0.310221911756732
30254,0.5110178511081038
30255,0.37951695384253875
30256,0.2573843153405747
30257,0.3956257462955343
30258,0.5187283910132309
30259,0.10134852757233116
30260,0.5119287265146568
30261,0.397128518987635
30262,0.3393603256941722
30263,0.35757623107349396
30264,0.34766067017847163
30265,0.3850303053874318
30266,0.14750410713403903
30267,0.5119287265146568
30268,0.304359317123204
30269,0.6017928352301631
30270,0.3042048294295916
30271,0.4104609258511095
30272,0.17032460373212113
30273,0.18318874420326592
30274,0.1886029481958989
30275,0.6401480837034927
30276,0.6764912671548927
30277,0.4386453219403798
30278,0.13416101491101493
30279,0.5119287265146568
30280,0.2286304782605738
30281,0.37149909931466146
30282,0.4233613454754904
30283,0.15073656626657955
30284,0.43649893964355885
30285,0.41630252782976634
30286,0.1181740177853874
30287,0.08767222101446992
30288,0.3752914208436711
30289,0.09629476945073272
30290,0.19161720254617662
30291,0.3192820141823177
30292,0.22149428854437184
30293,0.5069062110360189
30294,0.22470377387542786
30295,0.13595613979014434
30296,0.3798657463509644
30297,0.14392321003406564
30298,0.1868896315243738
30299,0.29109531007737527
30300,0.11190497032304833
30301,0.42930932660548765
30302,0.5110178511081038
30303,0.3931353511577788
30304,0.07663492063492064
30305,0.5003245722955445
30306,0.3238218799907033
30307,0.09797491312823121
30308,0.5119287265146568
30309,0.07717104597053843
30310,0.50493977285769
30311,0.21897934692431553
30312,0.21918322741123267
30313,0.20711147804659066
30314,0.25213761001477925
30315,0.638277956693694
30316,0.11563227513227513
30317,0.6764912671548927
30318,0.3650148414786275
30319,0.26899042324154576
30320,0.264299824027304
30321,0.06257046657046655
30322,0.5487874164700447
30323,0.6257468715907009
30324,0.27565979650167516
30325,0.26722868000870553
30326,0.5016064395243567
30327,0.23416221503959525
30328,0.16249520532544945
30329,0.5027613733431806
30330,0.39432770764351677
30331,0.5806861811267165
30332,0.3010239074376881
30333,0.13570939281286695
30334,0.6764912671548927
30335,0.314289559855616
30336,0.3077242474370548
30337,0.4419615203957476
30338,0.4929390294858506
30339,0.2470073507558664
30340,0.3125560144111326
30341,0.5119287265146568
30342,0.5119287265146568
30343,0.178366974280156
30344,0.15521669505196015
30345,0.14059462718135685
30346,0.2463509598063582
30347,0.4586678304890272
30348,0.3124008889230547
30349,0.17549876778175635
30350,0.3850761431603717
30351,0.39646868449111217
30352,0.1498800080464967
30353,0.15335013168648404
30354,0.1238611111111111
30355,0.24749729078730917
30356,0.6764912671548927
30357,0.17400151440454745
30358,0.4966146521283402
30359,0.40286300661267516
30360,0.4187838557243116
30361,0.18199355784037494
30362,0.2202708504016606
30363,0.1699213841171914
30364,0.2208492620061743
30365,0.38401166436451234
30366,0.2848138449289864
30367,0.27700885578680273
30368,0.08885449735449735
30369,0.4416737338861903
30370,0.39741846017027993
30371,0.48471101254602683
30372,0.5007204218864677
30373,0.39450758659312113
30374,0.6764912671548927
30375,0.6764912671548927
30376,0.39782486067770195
30377,0.19604467713446191
30378,0.33385664196705034
30379,0.34356592900667055
30380,0.22156875341475862
30381,0.4929390294858506
30382,0.4929390294858506
30383,0.09684402791849601
30384,0.33385664196705034
30385,0.3942390358514818
30386,0.24824277489556834
30387,0.6764912671548927
30388,0.30598612276062254
30389,0.1436068015019628
30390,0.39016363944062116
30391,0.15818093102193873
30392,0.26982980072467133
30393,0.24345774072264723
30394,0.10680864034032321
30395,0.20600638433192947
30396,0.6764912671548927
30397,0.32268745514642644
30398,0.19765188727414523
30399,0.20024800562003883
30400,0.44181787585604637
30401,0.33809504263931545
30402,0.0767804232804233
30403,0.17675682201858792
30404,0.34071466125574595
30405,0.13833044655924584
30406,0.34136254878829414
30407,0.20923658229129727
30408,0.282723963597788
30409,0.2747866260778665
30410,0.6764912671548927
30411,0.14151058201058203
30412,0.15463277540218556
30413,0.24646133746904725
30414,0.0770586248194882
30415,0.18249105200035326
30416,0.3537527130448402
30417,0.15032840835158118
30418,0.5119287265146568
30419,0.39416846195093136
30420,0.19397335463894283
30421,0.6401480837034927
30422,0.20350448663457651
30423,0.3916576160145025
30424,0.11049689102694217
30425,0.4929390294858506
30426,0.29690592964760026
30427,0.4129637752603861
30428,0.3303443929474438
30429,0.11957076854790498
30430,0.14631241236475626
30431,0.3313271138346622
30432,0.6764912671548927
30433,0.3471148954801816
30434,0.21751735578352935
30435,0.4929390294858506
30436,0.5119287265146568
30437,0.2358804706462178
30438,0.17539239339055254
30439,0.30973904789522877
30440,0.05088804713804715
30441,0.33140234198092905
30442,0.27324615391786705
30443,0.6667562038711499
30444,0.23118930234572338
30445,0.6764912671548927
30446,0.31509426402024504
30447,0.22613079682274947
30448,0.3355538398632882
30449,0.22335670924287987
30450,0.24740986545808377
30451,0.5016064395243567
30452,0.2038027102821044
30453,0.09547089947089947
30454,0.4929390294858506
30455,0.37542259403886913
30456,0.38855042425696956
30457,0.4975640617220074
30458,0.28064839590316965
30459,0.4970775881685602
30460,0.5110178511081038
30461,0.33666524086080796
30462,0.6764912671548927
30463,0.24204161853805858
30464,0.4929390294858506
30465,0.3405572491794061
30466,0.16582710137957782
30467,0.4929390294858506
30468,0.6764912671548927
30469,0.39576351933429627
30470,0.15001204527906328
30471,0.3413746235100451
30472,0.0436031746031746
30473,0.11277660350706471
30474,0.19882854159130905
30475,0.23073092555857105
30476,0.26211115144175773
30477,0.5016064395243567
30478,0.20230238578238974
30479,0.5027613733431806
30480,0.3959686842956574
30481,0.6764912671548927
30482,0.44038067818273713
30483,0.15068920404501523
30484,0.4929390294858506
30485,0.15724587048858976
30486,0.2873965508526872
30487,0.6764912671548927
30488,0.22090992253852348
30489,0.14991163825791973
30490,0.16223328902216436
30491,0.171860402944878
30492,0.3473904680503313
30493,0.1530886480779539
30494,0.23897010781075068
30495,0.14885088478364614
30496,0.4457795294069274
30497,0.31211686791966065
30498,0.4929390294858506
30499,0.37060747660528603
30500,0.19855617509606774
30501,0.25812808229715056
30502,0.5069062110360189
30503,0.06718518518518517
30504,0.1541888008880525
30505,0.30179584431274536
30506,0.4991567579705911
30507,0.2468396156006588
30508,0.36942132585383275
30509,0.6764912671548927
30510,0.6764912671548927
30511,0.3416310497056633
30512,0.18822415286536884
30513,0.19762941855017116
30514,0.22799900958040492
30515,0.6764912671548927
30516,0.0993993039402826
30517,0.2025761294265923
30518,0.18573793490617901
30519,0.3118287350064172
30520,0.44248454252271313
30521,0.17213944511440982
30522,0.33385664196705034
30523,0.2746955577906339
30524,0.44181787585604637
30525,0.36965935810019834
30526,0.2825497310613724
30527,0.27598591693746677
30528,0.26532223127105414
30529,0.11580991159708467
30530,0.15482707666666395
30531,0.5098228777026855
30532,0.3389720215440656
30533,0.30516242523774584
30534,0.10423020243727983
30535,0.2467929904040792
30536,0.22303962275443595
30537,0.5003245722955445
30538,0.07952166393282142
30539,0.05792857142857143
30540,0.09390404040404039
30541,0.3512661639919092
30542,0.6764912671548927
30543,0.11590422625451427
30544,0.4929390294858506
30545,0.6401480837034927
30546,0.2808751130795601
30547,0.2008359887452782
30548,0.17995012176984163
30549,0.1759257967645961
30550,0.13273060745579224
30551,0.6764912671548927
30552,0.212327996869725
30553,0.08727380952380952
30554,0.2675070933161795
30555,0.19047651050428496
30556,0.21197467974950981
30557,0.11005569375345498
30558,0.4501732841331156
30559,0.5016064395243567
30560,0.3082008662466129
30561,0.20055688893548212
30562,0.6764912671548927
30563,0.1996081078898265
30564,0.17015770705881436
30565,0.1975648558186552
30566,0.31554975982824324
30567,0.3829084878797319
30568,0.4929390294858506
30569,0.1775891186595316
30570,0.5077120718418797
30571,0.36171180927034835
30572,0.11648241098241097
30573,0.2831856685951399
30574,0.24164405993357646
30575,0.3699089508255682
30576,0.46258435837400735
30577,0.36508640174376344
30578,0.08503322057420416
30579,0.22973735074902948
30580,0.11225626294195097
30581,0.23223509126667152
30582,0.15468540963903332
30583,0.1730644344915529
30584,0.4457795294069274
30585,0.20335139161150495
30586,0.3255617515276648
30587,0.6764912671548927
30588,0.4929390294858506
30589,0.2099179040802355
30590,0.27655490483045203
30591,0.3977528155270771
30592,0.1302419521075414
30593,0.42034897142236927
30594,0.19044831644412863
30595,0.1672041989232214
30596,0.4050164954232415
30597,0.07483597883597883
30598,0.16132004231082375
30599,0.5077120718418797
30600,0.3727931450439641
30601,0.20087530472356488
30602,0.2764792786431053
30603,0.4040644772115804
30604,0.5077120718418797
30605,0.24312969388711603
30606,0.2974915159334505
30607,0.2802443924902755
30608,0.5098228777026855
30609,0.3263173915271514
30610,0.6764912671548927
30611,0.46624513384803673
30612,0.2337902278698599
