id,label
30000,1.0
30001,1.0
30002,0.0
30003,0.3333333333333329
30004,1.0
30005,0.5
30006,0.0
30007,0.3333333333333329
30008,1.0
30009,0.0
30010,0.3333333333333329
30011,1.0
30012,0.5
30013,0.5
30014,1.0
30015,0.3333333333333329
30016,1.0
30017,0.3333333333333329
30018,0.3333333333333329
30019,1.0
30020,0.0
30021,1.0
30022,1.0
30023,0.5
30024,0.0
30025,0.0
30026,1.0
30027,1.0
30028,1.0
30029,1.0
30030,0.3333333333333329
30031,0.0
30032,0.3333333333333329
30033,0.0
30034,0.5
30035,0.0
30036,1.0
30037,0.0
30038,0.3333333333333329
30039,0.0
30040,0.0
30041,0.0
30042,0.0
30043,0.3333333333333329
30044,0.3333333333333329
30045,1.0
30046,0.0
30047,0.3333333333333329
30048,0.3333333333333329
30049,0.0
30050,1.0
30051,1.0
30052,0.3333333333333329
30053,0.3333333333333329
30054,0.0
30055,0.5
30056,0.3333333333333329
30057,0.3333333333333329
30058,1.0
30059,1.0
30060,0.0
30061,1.0
30062,0.3333333333333329
30063,0.5
30064,0.3333333333333329
30065,0.5
30066,0.5
30067,1.0
30068,0.3333333333333329
30069,0.0
30070,1.0
30071,0.5
30072,1.0
30073,1.0
30074,1.0
30075,1.0
30076,1.0
30077,0.0
30078,0.0
30079,1.0
30080,0.3333333333333329
30081,0.5
30082,0.0
30083,0.3333333333333329
30084,1.0
30085,1.0
30086,0.3333333333333329
30087,0.3333333333333329
30088,0.0
30089,1.0
30090,1.0
30091,1.0
30092,0.3333333333333329
30093,0.0
30094,0.0
30095,0.0
30096,1.0
30097,0.0
30098,0.0
30099,1.0
30100,1.0
30101,1.0
30102,1.0
30103,0.0
30104,1.0
30105,0.5
30106,0.3333333333333329
30107,0.0
30108,1.0
30109,1.0
30110,1.0
30111,1.0
30112,1.0
30113,0.3333333333333329
30114,0.0
30115,0.0
30116,1.0
30117,0.3333333333333329
30118,0.3333333333333329
30119,0.3333333333333329
30120,0.3333333333333329
30121,0.3333333333333329
30122,0.3333333333333329
30123,0.0
30124,0.5
30125,0.0
30126,1.0
30127,0.3333333333333329
30128,0.0
30129,0.3333333333333329
30130,0.3333333333333329
30131,1.0
30132,0.0
30133,1.0
30134,0.3333333333333329
30135,0.5
30136,0.5
30137,0.3333333333333329
30138,0.5
30139,0.3333333333333329
30140,0.0
30141,1.0
30142,1.0
30143,0.3333333333333329
30144,0.0
30145,1.0
30146,0.0
30147,0.0
30148,0.3333333333333329
30149,0.3333333333333329
30150,1.0
30151,0.0
30152,0.0
30153,0.3333333333333329
30154,0.0
30155,0.3333333333333329
30156,1.0
30157,0.0
30158,0.3333333333333329
30159,0.3333333333333329
30160,1.0
30161,0.3333333333333329
30162,1.0
30163,0.3333333333333329
30164,1.0
30165,0.3333333333333329
30166,0.0
30167,1.0
30168,0.3333333333333329
30169,0.0
30170,1.0
30171,1.0
30172,1.0
30173,0.3333333333333329
30174,0.3333333333333329
30175,0.5
30176,0.5
30177,1.0
30178,0.3333333333333329
30179,1.0
30180,1.0
30181,1.0
30182,0.3333333333333329
30183,1.0
30184,0.5
30185,0.0
30186,1.0
30187,0.5
30188,1.0
30189,0.3333333333333329
30190,0.0
30191,0.5
30192,0.5
30193,0.3333333333333329
30194,1.0
30195,1.0
30196,1.0
30197,1.0
30198,1.0
30199,0.3333333333333329
30200,1.0
30201,0.0
30202,1.0
30203,0.0
30204,0.3333333333333329
30205,0.3333333333333329
30206,1.0
30207,0.0
30208,0.3333333333333329
30209,0.3333333333333329
30210,0.3333333333333329
30211,1.0
30212,1.0
30213,1.0
30214,0.5
30215,0.3333333333333329
30216,0.3333333333333329
30217,1.0
30218,0.3333333333333329
30219,0.3333333333333329
30220,1.0
30221,0.3333333333333329
30222,0.0
30223,1.0
30224,0.0
30225,0.3333333333333329
30226,1.0
30227,0.5
30228,0.3333333333333329
30229,0.3333333333333329
30230,0.3333333333333329
30231,1.0
30232,1.0
30233,1.0
30234,0.3333333333333329
30235,0.3333333333333329
30236,1.0
30237,1.0
30238,0.0
30239,0.0
30240,1.0
30241,0.3333333333333329
30242,0.5
30243,0.0
30244,1.0
30245,1.0
30246,0.5
30247,1.0
30248,1.0
30249,0.3333333333333329
30250,0.3333333333333329
30251,1.0
30252,0.3333333333333329
30253,0.3333333333333329
30254,1.0
30255,0.3333333333333329
30256,0.3333333333333329
30257,0.3333333333333329
30258,1.0
30259,0.5
30260,1.0
30261,1.0
30262,0.3333333333333329
