id,label
30000,0.4074049
30001,0.20081346
30002,0.03184668
30003,0.086360015
30004,0.4074049
30005,0.14806685
30006,0.07749766
30007,0.6869256
30008,0.055786785
30009,0.06552732
30010,5.074319e-05
30011,0.014852956
30012,0.16883461
30013,0.00016176746
30014,0.4074049
30015,0.17518865
30016,0.6593194
30017,0.013722798
30018,0.1874638
30019,0.5858537
30020,0.007605581
30021,0.1389892
30022,0.06032198
30023,0.016705323
30024,0.14248368
30025,0.03746711
30026,0.9262368
30027,0.8843718
30028,0.57057655
30029,0.57057655
30030,0.008617882
30031,0.04258712
30032,0.6429728
30033,0.4857218
30034,0.0032520122
30035,0.010337304
30036,0.49835345
30037,0.22338104
30038,0.8042484
30039,0.0017366366
30040,0.108677134
30041,0.6309648
30042,0.22976011
30043,0.7603334
30044,0.06872337
30045,0.06032198
30046,0.013396321
30047,0.044202033
30048,0.26650152
30049,0.016765073
30050,0.4058959
30051,0.9262368
30052,0.00011952904
30053,0.15749551
30054,0.19518892
30055,5.0264804e-05
30056,0.57832927
30057,0.0075578988
30058,0.28099868
30059,0.9262368
30060,0.011887831
30061,0.0843854
30062,0.14557791
30063,0.5837969
30064,0.19844411
30065,0.002583788
30066,7.8076104e-05
30067,0.9262368
30068,0.10366838
30069,0.022209201
30070,0.46468782
30071,0.009830918
30072,0.9262368
30073,0.007658297
30074,0.9262368
30075,0.4005074
30076,0.23880036
30077,0.01212508
30078,0.014746776
30079,0.9262368
30080,0.13179484
30081,0.0025743283
30082,0.34663734
30083,0.15823771
30084,0.80509853
30085,0.64968115
30086,0.009740247
30087,0.9364123
30088,0.018951718
30089,0.4074049
30090,0.4058959
30091,0.20081346
30092,0.08839792
30093,0.93154424
30094,0.6645261
30095,0.5570516
30096,0.9262368
30097,0.008896155
30098,0.026185902
30099,0.39754832
30100,0.31248254
30101,0.9262368
30102,0.9262368
30103,0.23137449
30104,0.5374189
30105,0.00022862435
30106,0.08687939
30107,0.32000473
30108,0.2608146
30109,0.9262368
30110,0.31248254
30111,0.06352376
30112,0.9262368
30113,0.13295017
30114,0.016144343
30115,0.31373477
30116,0.40449113
30117,0.21485277
30118,0.038856275
30119,0.03671748
30120,0.017239086
30121,0.7410168
30122,0.72950166
30123,0.030574316
30124,0.37835312
30125,0.013364206
30126,0.4074049
30127,0.06750916
30128,0.21071418
30129,0.9022202
30130,0.46998847
30131,0.93272895
30132,0.064514205
30133,0.4074049
30134,0.3833374
30135,0.00022911011
30136,0.107535854
30137,0.16675119
30138,0.00073481444
30139,0.30056658
30140,0.53057635
30141,0.9262368
30142,0.6169521
30143,0.014962483
30144,0.03131005
30145,0.40449113
30146,0.008533701
30147,0.08055988
30148,0.61792177
30149,0.34205917
30150,0.41621423
30151,0.0008306899
30152,0.14139253
30153,0.22129051
30154,0.06550231
30155,0.39940894
30156,0.51592606
30157,0.0011030514
30158,0.11173251
30159,0.0025943334
30160,0.73842806
30161,0.9603634
30162,0.9262368
30163,0.12557517
30164,0.9262368
30165,0.22657457
30166,0.039835937
30167,0.7494403
30168,0.13602611
30169,0.053475387
30170,0.15371776
30171,0.46468782
30172,0.7666451
30173,0.020340215
30174,0.029804975
30175,0.14313558
30176,0.6698107
30177,0.24620734
30178,0.00052901637
30179,0.9262368
30180,0.46468782
